,Time Step,Episode,Step in Episode,Shield Loss
755,151200,1500,109,-18.39175974527995
756,151400,1501,112,-16.963846556345622
757,151600,1504,17,-18.156157477696738
758,151800,1505,48,-21.666018676757812
759,152000,1506,48,-19.60245761871338
760,152200,1507,48,-20.279147656758628
761,152400,1508,145,-22.135443623860677
762,152600,1509,145,-29.914921696980795
763,152800,1510,145,-8.18790570894877
764,153000,1511,145,-11.856198342641195
765,153200,1512,145,-17.046372350056966
766,153400,1513,188,-2.8823369483153027
767,153600,1515,22,-2.233680566151937
768,153800,1517,9,-6.5034241835276285
769,154000,1518,9,-5.1913809299469
770,154200,1519,17,-12.583431084950766
771,154400,1520,122,-14.640196959177652
772,154600,1521,122,-14.386492729187012
773,154800,1524,81,-15.468377113342285
774,155000,1525,183,-10.947588920593262
775,155200,1526,183,-7.265829086303711
776,155400,1529,20,-6.853759765625
777,155600,1530,20,-7.441187381744385
778,155800,1531,146,-8.07642650604248
779,156000,1533,66,-12.414518356323242
780,156200,1534,66,1.7166271209716797
781,156400,1536,65,-4.293840408325195
782,156600,1537,96,-0.6718401908874512
783,156800,1538,96,1.0297531525293986
784,157000,1539,120,4.233905855814616
785,157200,1540,120,-4.84453395207723
786,157400,1542,2,-7.784807777404785
787,157600,1543,137,-10.0523956934611
788,157800,1544,137,-11.468599319458008
789,158000,1547,74,-14.490348815917969
790,158200,1548,74,-13.30034351348877
791,158400,1551,25,-15.473952293395996
792,158600,1552,37,-11.544601440429688
793,158800,1553,37,-10.580583572387695
794,159000,1554,37,-9.045737266540527
795,159200,1555,37,-10.179947853088379
796,159400,1556,139,-4.674528121948242
797,159600,1557,183,-1.184046983718872
798,159800,1559,4,-3.690826416015625
799,160000,1560,95,-6.2340168952941895
800,160200,1561,95,-3.3703017234802246
801,160400,1562,134,-3.2273504734039307
802,160600,1563,134,-4.329575634002685
803,160800,1566,13,-7.667464399337769
804,161000,1567,183,-7.316522407531738
805,161200,1568,183,-8.844098663330078
806,161400,1569,183,-8.62283697128296
807,161600,1571,93,-19.766641489664714
808,161800,1572,93,-13.134165414174397
809,162000,1573,93,13.440916538238525
810,162200,1575,101,11.746413803100586
811,162400,1580,21,12.89061943689982
812,162600,1584,20,1.120249448219935
813,162800,1586,65,4.813600222269694
814,163000,1589,109,-1.4460752616326014
815,163200,1591,68,-15.577807648976643
816,163400,1593,37,-13.704184977213542
817,163600,1594,138,-10.13446111679077
818,163800,1596,92,-10.532495625813802
819,164000,1597,132,-14.673778343200684
820,164200,1599,82,-17.596989790598553
821,164400,1601,22,-0.11502328713734945
822,164600,1602,60,-7.667359002431234
823,164800,1604,43,-4.325778992970784
824,165000,1605,65,-4.621888740857442
825,165200,1606,65,-17.93759562174479
826,165400,1607,65,-31.41206537882487
827,165600,1609,53,-18.655032793680828
828,165800,1610,103,-24.455802536010744
829,166000,1612,71,-17.86356519063314
830,166200,1613,71,-18.68191458384196
831,166400,1614,71,-10.256943702697754
832,166600,1615,190,-29.739187240600586
833,166800,1616,190,-20.83591079711914
834,167000,1619,7,-26.111583709716797
835,167200,1620,132,-22.135271072387695
836,167400,1621,196,-21.867456436157227
837,167600,1623,91,-23.218339920043945
838,167800,1624,91,-22.28567123413086
839,168000,1625,91,-16.863731384277344
840,168200,1626,106,-20.112987518310547
841,168400,1627,176,-20.142101287841797
842,168600,1628,176,-7.237161636352539
843,168800,1629,176,-6.718020915985107
844,169000,1631,45,-19.30037498474121
845,169200,1632,45,-23.58431625366211
846,169400,1633,46,-17.04032325744629
847,169600,1635,6,-19.465654373168945
848,169800,1636,6,-18.843299865722656
849,170000,1637,164,-7.101258277893066
850,170200,1638,164,-8.80003547668457
851,170400,1639,164,-8.800435066223145
852,170600,1640,164,-2.318620204925537
853,170800,1641,164,-3.2592517813046773
854,171000,1642,164,1.56958749294281
855,171200,1644,114,-2.208573563893636
856,171400,1646,39,-14.00735781987508
857,171600,1647,39,-11.13353853225708
858,171800,1648,71,-14.685715166727702
859,172000,1649,95,-12.115635045369466
860,172200,1651,40,-18.382959111531576
861,172400,1653,74,-11.499291356404623
862,172600,1654,158,-11.05901247660319
863,172800,1655,188,-9.541633478800456
864,173000,1656,188,-11.562957700093587
865,173200,1657,188,-11.623665809631348
866,173400,1659,35,-11.58270845413208
867,173600,1660,73,-17.37202107111613
868,173800,1661,73,-14.678915468851725
869,174000,1663,103,-7.953111569086711
870,174200,1664,191,-11.010196749369303
871,174400,1665,191,-12.725132020314534
872,174600,1667,136,-9.414664363861084
873,174800,1669,104,-7.434387811024984
874,175000,1670,104,0.5260219573974609
875,175200,1671,134,-16.267370223999023
876,175400,1674,107,-21.403095245361328
877,175600,1675,107,-22.46754264831543
878,175800,1676,177,-5.705979824066162
879,176000,1678,118,-14.17512321472168
880,176200,1680,57,-12.9667387008667
881,176400,1682,23,-8.377201080322266
882,176600,1683,23,4.252674102783203
883,176800,1684,23,17.39154624938965
884,177000,1685,23,19.034156799316406
885,177200,1687,126,23.53606414794922
886,177400,1690,35,24.007862091064453
887,177600,1691,35,13.444324493408203
888,177800,1692,88,-10.479632377624512
889,178000,1693,88,0.6591123342514038
890,178200,1696,74,-7.355783462524414
891,178400,1697,74,-7.644657135009766
892,178600,1698,74,9.160173416137695
893,178800,1700,94,-2.7059240341186523
894,179000,1702,22,-6.179681777954102
895,179200,1704,34,-10.191123962402344
896,179400,1705,34,-13.330284055074056
897,179600,1706,34,-30.45130837758382
898,179800,1707,176,-17.553105608622232
899,180000,1708,176,-3.6509512384732563
900,180200,1709,176,1.2302975232402484
901,180400,1710,176,-0.5802976409594218
902,180600,1711,176,-6.036655378341675
903,180800,1712,176,1.07421875
904,181000,1713,176,0.1953125
905,181200,1714,176,0.1953125
906,181400,1715,183,-2.1418235301971436
907,181600,1716,183,8.105751037597656
908,181800,1718,53,-33.423484802246094
909,182000,1719,53,-31.479888916015625
910,182200,1720,156,-20.731327056884766
911,182400,1721,156,-15.090997695922852
912,182600,1722,159,-16.246026929219564
913,182800,1726,18,3.3336414337158202
914,183000,1727,18,-1.1511200120051701
915,183200,1728,83,-4.33477238068978
916,183400,1729,83,-7.8826599756876625
917,183600,1732,32,-6.705049514770508
918,183800,1733,32,-6.5504984855651855
919,184000,1735,38,-9.919339179992676
920,184200,1737,3,-9.44090461730957
921,184400,1738,178,-9.085845947265625
922,184600,1739,178,-7.672276020050049
923,184800,1741,51,-7.194082736968994
924,185000,1742,165,-3.248645544052124
925,185200,1745,15,-3.7944791316986084
926,185400,1747,2,-1.8039517402648926
927,185600,1748,70,-4.109428882598877
928,185800,1751,1,-5.463634014129639
929,186000,1752,122,-3.860504150390625
930,186200,1755,75,-6.515544414520264
931,186400,1757,17,-6.121709823608398
932,186600,1758,199,-7.326180458068848
933,186800,1762,31,-8.998235702514648
934,187000,1763,31,-8.341079711914062
935,187200,1764,91,-7.934783458709717
936,187400,1765,91,-7.06624698638916
937,187600,1767,69,-6.845310688018799
938,187800,1769,80,-7.263274192810059
939,188000,1770,80,-7.335780143737793
940,188200,1771,172,-7.885042190551758
941,188400,1772,172,-7.121625900268555
942,188600,1774,4,-4.079587936401367
943,188800,1775,139,-3.859382152557373
944,189000,1777,2,-4.775937080383301
945,189200,1778,2,-5.249424934387207
946,189400,1779,13,-6.410416603088379
947,189600,1782,13,-11.583961486816406
948,189800,1783,164,-11.46267318725586
949,190000,1785,89,-11.46103572845459
950,190200,1786,106,-11.06566333770752
951,190400,1788,18,-8.964202880859375
952,190600,1789,192,-4.816309928894043
953,190800,1793,22,-3.1765284538269043
954,191000,1795,17,-3.084648609161377
955,191200,1797,55,-7.669729709625244
956,191400,1799,41,-12.71529769897461
957,191600,1801,42,-11.555143356323242
958,191800,1802,111,-11.755902290344238
959,192000,1803,111,-12.765576362609863
960,192200,1804,111,-8.793431282043457
961,192400,1805,111,-5.837850093841553
962,192600,1806,111,-5.704268455505371
963,192800,1807,111,0.0
964,193000,1809,1,-6.036523342132568
965,193200,1810,144,-4.152980327606201
966,193400,1811,144,-4.1522979736328125
967,193600,1814,13,-6.402966499328613
968,193800,1815,21,-5.574056148529053
969,194000,1816,21,-4.825656890869141
970,194200,1818,36,-3.7219738960266113
971,194400,1819,36,-3.682532548904419
972,194600,1820,107,-2.9143338203430176
973,194800,1821,107,-3.4748682975769043
974,195000,1823,134,-5.794581890106201
975,195200,1824,155,-7.907242774963379
976,195400,1825,155,-7.853055000305176
977,195600,1826,185,-8.07019329071045
978,195800,1828,64,-4.857001304626465
979,196000,1830,125,-6.064548015594482
980,196200,1832,84,-5.771478176116943
981,196400,1833,84,-5.902246475219727
982,196600,1834,148,-4.21052360534668
983,196800,1835,148,-5.479992389678955
984,197000,1836,148,-2.6210968494415283
985,197200,1837,164,-1.3418519496917725
986,197400,1839,41,-7.5086565017700195
987,197600,1840,41,-7.692920207977295
988,197800,1843,31,-10.653031349182129
989,198000,1845,147,-10.144043922424316
990,198200,1846,167,-10.217442512512207
991,198400,1848,135,-6.932713031768799
992,198600,1850,48,-6.338416576385498
993,198800,1851,48,-2.667581558227539
994,199000,1852,61,-2.68049693107605
995,199200,1854,40,-5.428555965423584
996,199400,1855,40,-3.291153907775879
997,199600,1856,40,-4.947596549987793
998,199800,1857,40,-5.014223098754883
999,200000,1858,40,-4.012409210205078
1000,200200,1860,100,-4.226500511169434
1001,200400,1861,100,-6.031794548034668
1002,200600,1863,29,-5.386492729187012
1003,200800,1864,29,-5.333978176116943
1004,201000,1865,45,-7.813278675079346
1005,201200,1867,22,-7.64967155456543
1006,201400,1868,22,-7.363757133483887
1007,201600,1869,22,-8.232614517211914
1008,201800,1873,55,-7.553147792816162
1009,202000,1874,55,-4.437281608581543
1010,202200,1876,5,-4.174609661102295
1011,202400,1879,22,-5.339861869812012
1012,202600,1881,140,-7.294919967651367
1013,202800,1884,10,-8.336566925048828
1014,203000,1886,21,-9.708012580871582
1015,203200,1887,186,-7.956002235412598
1016,203400,1889,65,-8.341117858886719
1017,203600,1890,172,-5.878640174865723
1018,203800,1891,172,-4.180366516113281
1019,204000,1892,172,-6.025712013244629
1020,204200,1894,52,-7.528401851654053
1021,204400,1895,52,-5.068610668182373
1022,204600,1897,49,-10.320075988769531
1023,204800,1898,137,-11.515501022338867
1024,205000,1901,27,-14.592326164245605
1025,205200,1902,27,-10.142284393310547
1026,205400,1903,27,-10.148036003112793
1027,205600,1905,88,-7.934075832366943
1028,205800,1907,73,-5.1971588134765625
1029,206000,1909,5,-1.1830418109893799
1030,206200,1910,11,-5.2617998123168945
1031,206400,1911,11,-5.061035633087158
1032,206600,1914,19,-4.097626209259033
1033,206800,1915,126,-5.870594024658203
1034,207000,1917,77,-5.55109977722168
1035,207200,1918,182,-6.969029426574707
1036,207400,1919,182,-5.958776473999023
1037,207600,1920,182,-6.583675861358643
1038,207800,1923,53,-6.228848457336426
1039,208000,1924,114,-6.975588798522949
1040,208200,1925,174,-3.922873020172119
1041,208400,1926,174,-3.884796142578125
1042,208600,1928,52,12.086000780264536
1043,208800,1930,130,3.7562702991068364
1044,209000,1934,94,-10.324226808547973
1045,209200,1937,24,-21.303667322794595
1046,209400,1938,24,-17.425600242614745
1047,209600,1939,24,-18.45063813527425
1048,209800,1941,151,-18.40147393544515
1049,210000,1942,151,-16.541936683654786
1050,210200,1945,35,-10.45569667816162
1051,210400,1947,104,-12.294302940368652
1052,210600,1949,16,-11.168522834777832
1053,210800,1950,16,-3.4743545055389404
1054,211000,1951,67,-3.621711254119873
1055,211200,1952,71,-3.6768171787261963
1056,211400,1953,71,-0.5053613185882568
1057,211600,1955,49,-1.5240238904953003
1058,211800,1958,9,-6.016966819763184
1059,212000,1959,192,-9.755460739135742
1060,212200,1960,192,-8.93592643737793
1061,212400,1963,15,-7.296790599822998
1062,212600,1964,34,-11.086712265014649
1063,212800,1965,82,-12.909099578857422
1064,213000,1967,92,-9.136592864990234
1065,213200,1969,136,-8.774953842163086
1066,213400,1971,62,-15.380016962687174
1067,213600,1972,62,-10.39656572341919
1068,213800,1973,62,-13.359199047088623
1069,214000,1974,62,-17.61156463623047
1070,214200,1975,170,-15.403961181640625
1071,214400,1978,118,-0.6603108048439026
1072,214600,1979,167,-1.524950623512268
1073,214800,1981,70,-1.3648685216903687
1074,215000,1982,70,-1.3205890655517578
1075,215200,1983,70,-1.5079424381256104
1076,215400,1985,24,-2.135807514190674
1077,215600,1986,149,-2.0664291381835938
1078,215800,1988,9,-2.1033241748809814
1079,216000,1989,157,-3.601518392562866
1080,216200,1991,131,-3.12729549407959
1081,216400,1992,131,-1.776107907295227
1082,216600,1993,131,-2.1068215370178223
1083,216800,1995,29,-1.9902576208114624
1084,217000,1996,29,-1.341104507446289e-06
1085,217200,1997,29,-3.3974647521972656e-06
1086,217400,2000,43,-0.381296843290329
1087,217600,2001,43,-0.37395578622817993
1088,217800,2004,27,-2.643037796020508
1089,218000,2005,27,-2.5964813232421875
1090,218200,2006,27,-2.601797103881836
1091,218400,2008,107,-3.9257349967956543
1092,218600,2010,94,-7.512937545776367
1093,218800,2014,35,-8.639923095703125
1094,219000,2015,44,-8.280835151672363
1095,219200,2017,20,-18.256324100494385
1096,219400,2018,84,-20.07602621714274
1097,219600,2019,186,-14.100607140858967
1098,219800,2021,122,-11.257119528452556
1099,220000,2023,25,-10.754655424753825
1100,220200,2024,25,-12.73723627726237
1101,220400,2025,25,-2.1100682616233826
1102,220600,2026,25,-0.41667740742365517
1103,220800,2027,141,-4.63420029481252
1104,221000,2028,153,-27.036290423075357
1105,221200,2029,153,-30.18338222503662
1106,221400,2030,191,25.772365442911784
1107,221600,2032,140,-1.0354376792907716
1108,221800,2035,26,13.639845848083496
1109,222000,2036,26,17.71556854248047
1110,222200,2037,26,30.649995422363283
1111,222400,2041,52,-1.8936550577481588
1112,222600,2042,52,-6.890430927276611
1113,222800,2043,136,-14.46200180053711
1114,223000,2045,17,-7.3560471534729
1115,223200,2046,17,-15.524083137512207
1116,223400,2047,17,-11.724348068237305
1117,223600,2048,107,-12.637863858540852
1118,223800,2049,160,-4.189905711015066
1119,224000,2053,24,-7.098209492365519
1120,224200,2055,89,-8.525467332204183
1121,224400,2057,2,-9.685869216918945
1122,224600,2059,2,-9.749258041381836
1123,224800,2060,2,-9.499350547790527
1124,225000,2062,26,-10.880826950073242
1125,225200,2063,140,-9.881266593933105
1126,225400,2064,140,-9.97281551361084
1127,225600,2065,140,-9.147815704345703
1128,225800,2067,63,-7.194142818450928
1129,226000,2069,4,-4.431223392486572
1130,226200,2070,142,-1.7330913543701172
1131,226400,2072,21,-1.5772842168807983
1132,226600,2073,98,-1.3666760921478271
1133,226800,2075,42,-1.2907344102859497
1134,227000,2076,42,15.144067764282227
1135,227200,2077,103,-0.09293168783187866
1136,227400,2078,113,0.1806594729423523
1137,227600,2080,18,-7.189160346984863
1138,227800,2081,35,-5.875400543212891
1139,228000,2082,147,-19.310606002807617
1140,228200,2085,97,-17.340438842773438
1141,228400,2087,3,-8.81076717376709
1142,228600,2089,88,20.802724838256836
1143,228800,2091,120,-4.535715103149414
1144,229000,2092,120,-7.627233505249023
1145,229200,2094,2,-6.061079978942871
1146,229400,2096,25,-11.90453815460205
1147,229600,2097,25,-12.566704750061035
1148,229800,2099,69,-14.399038314819336
1149,230000,2101,114,-14.056510925292969
1150,230200,2103,105,2.238924980163574
1151,230400,2105,52,10.577821731567383
1152,230600,2106,190,15.709331732988357
1153,230800,2108,45,-4.548078127702078
1154,231000,2110,44,-1.6226714253425598
1155,231200,2112,40,2.7521710962057115
1156,231400,2113,40,-2.914102708299955
1157,231600,2114,40,4.061234652996063
1158,231800,2117,40,-10.188684781392416
1159,232000,2118,99,-12.221867020924886
1160,232200,2119,169,-9.592967557907105
1161,232400,2121,62,-11.394981384277344
1162,232600,2122,62,-11.092462348937989
1163,232800,2125,6,-10.452516015370687
1164,233000,2126,43,-13.069584719340007
1165,233200,2127,43,-12.158516883850098
1166,233400,2128,43,-9.318315505981445
1167,233600,2129,160,-10.393848419189453
1168,233800,2130,160,-10.373448371887207
1169,234000,2132,63,-8.587279319763184
1170,234200,2134,110,-13.14976978302002
1171,234400,2136,65,-16.14461326599121
1172,234600,2138,4,-16.83954429626465
1173,234800,2141,57,-17.554189682006836
1174,235000,2143,24,-17.34469985961914
1175,235200,2146,58,-18.628421783447266
1176,235400,2147,85,-19.652587890625
1177,235600,2149,10,-23.917078018188477
1178,235800,2150,159,-22.98652458190918
1179,236000,2151,159,-25.407588958740234
1180,236200,2152,159,-22.015243530273438
1181,236400,2154,57,-15.511998176574707
1182,236600,2155,57,-14.12942886352539
1183,236800,2157,76,-12.40352725982666
1184,237000,2158,76,-12.356029510498047
1185,237200,2159,76,-12.018651962280273
1186,237400,2160,138,-23.65444564819336
1187,237600,2164,2,-22.62373924255371
